,id,BoroCT2010,n_report,DBN,school_distance,n_school,subway_distance,n_tobacco,Enrollment,Student Achievement Rating,Percent White,Percent Black,Percent Hispanic,Percent Asian,% Female,% Poverty,MHI,Total Population,type,latitude,longitude,have_sold
9741,14841,1004800,0.0,22K405,2959.59733242,0.0,2046.4682222,13,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103405,0.501756131649,85556,7229,DELICATESSEN,40.735283446,-73.982800232,0
9742,16473,1004800,0.0,31R600,6807.6959205,3.0,13677.3104631,13,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769227743,0.667692303658,85556,7229,GAS STATION,40.731692911,-73.982374319,0
9743,14992,1004800,9.0,24Q560,1241.22910394,2.0,1977.71549422,13,513,Meeting Target,0.103,0.051,0.645,0.193,0.439807385206,0.797752797604,85556,7229,CONVENIENCE STORE,40.731846379,-73.98367436,1
9744,10414,1004800,0.0,17K533,1871.02816085,2.0,88.9144572354,13,245,Approaching Target,0.02,0.898,0.057,0.004,0.438356161118,0.708904087543,85556,7229,GROCERY SUPERMARKET,40.732499678,-73.981786817,0
9745,10202,1004800,0.0,22K425,2558.46261113,2.0,114.474524521,13,3250,Approaching Target,0.438,0.177,0.178,0.202,0.416923075914,0.751076936722,85556,7229,CONVENIENCE STORE,40.732549796,-73.981756513,0
9746,16052,1004800,0.0,09X327,1338.99871416,2.0,361.606583885,13,441,Meeting Target,0.009,0.236,0.753,0.002,0.49253731966,0.910447776318,85556,7229,STATIONERY STORE,40.732637211,-73.985549159,0
9747,11295,1004800,0.0,30Q286,3819.67433763,5.0,185.106085946,13,316,Exceeding Target,0.203,0.047,0.396,0.354,1.0,0.850267350674,85556,7229,DELICATESSEN,40.733511361,-73.986983931,0
9748,19218,1004800,0.0,13K605,856.070704585,2.0,1084.00403271,13,619,Approaching Target,0.026,0.735,0.205,0.027,0.276252031326,0.77867525816,85556,7229,GROCERY SUPERMARKET,40.734020699,-73.980676063,0
9749,16553,1004800,0.0,30Q286,5790.11636899,2.0,2271.99937448,13,316,Exceeding Target,0.203,0.047,0.396,0.354,1.0,0.850267350674,85556,7229,CONVENIENCE STORE,40.734020699,-73.980676063,0
9750,16576,1004800,0.0,32K168,3004.01447162,2.0,732.401771473,13,268,Meeting Target,0.049,0.511,0.399,0.026,0.373134315014,0.910447776318,85556,7229,GROCERY SUPERMARKET,40.734366767,-73.980416262,0
9751,11556,1004800,0.0,84K517,1531.12957101,5.0,219.661278084,13,8,,0.0,0.75,0.125,0.0,0.511658012867,0.77979272604,85556,7229,GROCERY SUPERMARKET,40.734753723,-73.986071436,0
9752,12566,1004800,0.0,03M403,490.000479166,2.0,859.204530314,13,452,Meeting Target,0.04,0.232,0.701,0.018,0.460177004337,0.83628320694,85556,7229,DELICATESSEN,40.732599913,-73.981716885,0
9753,15925,1004800,1.0,05M499,1586.71858633,2.0,662.783749713,13,1135,Approaching Target,0.02,0.692,0.233,0.017,0.457771480083,0.711852371693,85556,7229,CONVENIENCE STORE,40.732390117,-73.981866073,1
9754,19637,3029900,1.0,09X568,759.926334059,0.0,225.242970718,12,78,,0.013,0.397,0.564,0.013,1.0,0.87234044075,34517,2579,CONVENIENCE STORE,40.678323339,-73.927486932,1
9755,19008,3029900,1.0,22K405,2525.30925075,0.0,1215.37737004,12,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103405,0.501756131649,34517,2579,GROCERY SUPERMARKET,40.679027321,-73.927344736,1
9756,15140,3029900,0.0,02M600,2123.98973727,0.0,899.963279597,12,1798,Exceeding Target,0.036,0.374,0.528,0.052,0.933815360069,0.813681840897,34517,2579,CONVENIENCE STORE,40.678323339,-73.927486932,0
9757,18858,3029900,0.0,28Q440,2127.76720325,0.0,456.749542319,12,3834,Meeting Target,0.295,0.09,0.337,0.249,0.515127778053,0.613458514214,34517,2579,CONVENIENCE STORE,40.677078549,-73.922128973,0
9758,17868,3029900,0.0,10X442,2318.8430609,0.0,506.962755139,12,425,Meeting Target,0.009,0.238,0.701,0.024,0.644705891609,0.816470563412,34517,2579,GROCERY SUPERMARKET,40.677078549,-73.922128973,0
9759,11905,3029900,0.0,04M372,804.465403633,1.0,1269.23681519,12,323,Meeting Target,0.015,0.127,0.842,0.012,0.486062705517,0.909407675266,34517,2579,CONVENIENCE STORE,40.678873471,-73.922193077,0
9760,18623,3029900,0.0,26Q430,3609.61487252,1.0,7647.61110139,12,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889217,0.724877595901,34517,2579,CONVENIENCE STORE,40.678873471,-73.922193077,0
9761,10878,3029900,0.0,21K690,2441.13446262,1.0,1536.66892739,12,663,Approaching Target,0.507,0.041,0.275,0.172,0.501635789871,0.750272631645,34517,2579,CONVENIENCE STORE,40.678963217,-73.92379219,0
9762,17603,3029900,0.0,13K595,1599.56409024,1.0,17.1102369937,12,361,Exceeding Target,0.022,0.834,0.072,0.028,0.506925225258,0.584487557411,34517,2579,BAR/LOUNGE,40.678993521,-73.924412254,0
9763,18618,3029900,0.0,08X561,2764.6447566,1.0,3878.79374289,12,440,Not Meeting Target,0.007,0.332,0.616,0.027,0.329545468092,1.0,34517,2579,CONVENIENCE STORE,40.679013048,-73.924717173,0
9764,13450,3029900,0.0,08X293,3422.91989981,1.0,2465.00204639,12,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835316,1.0,34517,2579,GROCERY SUPERMARKET,40.678993521,-73.924412254,0
9765,14670,3029900,0.0,12X684,1649.18926834,1.0,1165.88173285,12,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000008821,0.77999997139,34517,2579,GROCERY SUPERMARKET,40.679013335,-73.924761914,0
9766,14433,3038100,0.0,30Q445,1728.58311961,1.0,1007.76958371,6,2437,Meeting Target,0.153,0.062,0.505,0.264,0.455888390541,0.742306113243,29291,4763,CONVENIENCE STORE,40.682163773,-73.922616166,0
9767,14242,3038100,0.0,27Q334,3320.04383614,2.0,791.524632364,6,178,,0.045,0.219,0.41,0.202,0.438202261925,0.691011250019,29291,4763,CONVENIENCE STORE,40.68246448,-73.922675608,0
9768,18719,3038100,2.0,15K667,1681.84973237,2.0,1161.08286358,6,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053137,0.786910176277,29291,4763,GROCERY SUPERMARKET,40.679278849,-73.928634682,1
9769,11993,3038100,0.0,28Q284,1003.71476144,2.0,4932.08999742,6,342,Exceeding Target,0.018,0.547,0.085,0.316,0.552334964275,0.766505658627,29291,4763,CONVENIENCE STORE,40.679286201,-73.928791517,0
9770,15394,3038100,6.0,14K632,440.785874717,1.0,356.98902805,6,110,Meeting Target,0.036,0.627,0.291,0.018,0.281818181276,0.890909075737,29291,4763,DELICATESSEN,40.680847885,-73.925883157,1
9771,15081,3038100,0.0,11X455,3725.25144188,0.0,560.21854953,6,2070,Meeting Target,0.022,0.51,0.426,0.029,0.411111116409,0.665700495243,29291,4763,CONVENIENCE STORE,40.681867727,-73.92882613,0
9772,10030,4003400,0.0,30Q286,750.829936192,0.0,2388.4175701,4,316,Exceeding Target,0.203,0.047,0.396,0.354,1.0,0.850267350674,58021,2201,GROCERY SUPERMARKET,40.683567075,-73.864221761,0
9773,19189,4003400,0.0,27Q314,2721.47238939,0.0,6269.13212688,4,175,,0.034,0.371,0.28,0.251,0.474285721779,0.582857131958,58021,2201,DELICATESSEN,40.684356142,-73.860650566,0
9774,11974,4003400,0.0,11X544,3794.44104147,0.0,2433.01501023,4,494,Meeting Target,0.006,0.399,0.575,0.006,0.44736841321,1.0,58021,2201,GROCERY SUPERMARKET,40.685004178,-73.859513005,0
9775,18096,4003400,0.0,27Q323,3611.83579905,0.0,357.046165757,4,546,Exceeding Target,0.359,0.234,0.187,0.211,0.57592022419,0.480061352253,58021,2201,CONVENIENCE STORE,40.686553173,-73.854062969,0
9776,13197,3118600,0.0,84Q705,1337.7419738,0.0,607.653117264,2,211,Meeting Target,0.118,0.137,0.555,0.19,0.479500889778,0.358288764954,49233,2969,DELICATESSEN,40.680368851,-73.869336123,0
9777,17794,3118600,1.0,29Q326,3134.98085712,0.0,6185.20901936,2,405,Meeting Target,0.01,0.77,0.099,0.062,0.530864179134,0.693827152252,49233,2969,GROCERY SUPERMARKET,40.680809423,-73.871286061,1
9778,19292,3035500,1.0,11X544,1949.54020291,0.0,1831.87444013,4,494,Meeting Target,0.006,0.399,0.575,0.006,0.44736841321,1.0,30865,5253,CONVENIENCE STORE,40.664473302,-73.931576789,1
9779,18552,3035500,0.0,09X365,591.410744384,0.0,1651.22552225,4,311,Exceeding Target,0.0,0.0,1.0,0.0,0.418006420135,0.987138271332,30865,5253,CONVENIENCE STORE,40.664526916,-73.931495202,0
9780,11061,3035500,0.0,10X565,1340.45820114,1.0,4237.57715202,4,400,Meeting Target,0.01,0.253,0.7,0.025,0.159999996424,1.0,30865,5253,CONVENIENCE STORE,40.664767016,-73.937024494,0
9781,12606,3035500,0.0,12X682,706.129971351,1.0,1213.28449607,4,492,Meeting Target,0.006,0.293,0.693,0.004,0.4532520473,1.0,30865,5253,RESTAURANT/ATUPA,40.664005923,-73.934325118,0
9782,18778,3088200,0.0,02M416,1720.68245149,0.0,732.850386422,6,554,Exceeding Target,0.621,0.04,0.085,0.215,0.59205776453,0.207581222057,32181,6740,RESTAURANT/ATUPA,40.662475577,-73.926756142,0
9783,15254,3088200,1.0,12X684,2475.04496087,0.0,1894.36671341,6,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000008821,0.77999997139,32181,6740,DELICATESSEN,40.662206339,-73.927054519,1
9784,17340,3088200,0.0,10X141,7421.76937437,0.0,5619.56834457,6,695,Meeting Target,0.235,0.112,0.576,0.073,0.47850599885,0.525017619133,32181,6740,CONVENIENCE STORE,40.656265613,-73.923327142,0
9785,17294,3088200,0.0,31R080,5322.02742111,0.0,18635.6136809,6,469,Meeting Target,0.446,0.232,0.211,0.07,0.475187957287,0.474436104298,32181,6740,CONVENIENCE STORE,40.656299493,-73.923280535,0
9786,10896,3088200,0.0,07X547,1126.08151594,0.0,754.221179322,6,426,Approaching Target,0.016,0.286,0.69,0.007,0.570422530174,0.812206566334,32181,6740,CONVENIENCE STORE,40.658033728,-73.924420412,0
9787,13516,3088200,0.0,06M552,3011.21124621,0.0,1911.72953381,6,503,Meeting Target,0.0,0.0,1.0,0.0,0.534791231155,0.910536766052,32181,6740,CONVENIENCE STORE,40.658285483,-73.92454629,0
9788,10349,2039300,1.0,22K405,1389.98289035,0.0,29.7670999822,10,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103405,0.501756131649,17988,8143,DELICATESSEN,40.849295481,-73.884715341,1
9789,15162,2039300,0.0,10X437,375.139033337,0.0,2900.05023805,10,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123994827,0.875989437103,17988,8143,CONVENIENCE STORE,40.848745349,-73.883824873,0
9790,17890,2039300,0.0,11X509,2698.36528198,0.0,221.30954712,10,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614966869,0.975069224834,17988,8143,CONVENIENCE STORE,40.850617196,-73.8859916,0
9791,16887,2039300,0.0,02M427,638.20795473,0.0,246.959573628,10,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166656733,0.90625,17988,8143,GROCERY SUPERMARKET,40.85231771,-73.882342314,0
9792,14631,2039300,3.0,31R600,4513.26240797,3.0,13624.9481005,10,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769227743,0.667692303658,17988,8143,DELICATESSEN,40.85365825,-73.882862447,1
9793,18718,2039300,0.0,20K505,1677.88850541,3.0,355.615537294,10,3177,Approaching Target,0.189,0.117,0.303,0.385,0.435001581907,0.760465860367,17988,8143,CONVENIENCE STORE,40.853717516,-73.882862142,0
9794,15537,2039300,1.0,15K667,3986.95968817,0.0,992.894118357,10,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053137,0.786910176277,17988,8143,GROCERY SUPERMARKET,40.851469201,-73.882244409,1
9795,15322,2039300,0.0,84K538,1152.20175982,0.0,805.369862318,10,219,Approaching Target,0.0,0.594,0.397,0.005,0.491541355848,0.859022557735,17988,8143,DELICATESSEN,40.852028942,-73.884557142,0
9796,15335,2039300,1.0,29Q259,5258.09043944,3.0,12575.604743,10,367,Meeting Target,0.014,0.883,0.068,0.027,0.474956810474,0.732297062874,17988,8143,DELICATESSEN,40.853597466,-73.882472854,1
9797,15051,2039300,0.0,24Q485,2480.59080256,3.0,725.334958981,10,1731,Approaching Target,0.189,0.055,0.645,0.096,0.424032360315,0.681109189987,17988,8143,DELICATESSEN,40.853723343,-73.883088256,0
9798,12831,1016500,0.0,11X509,1070.22606384,0.0,1220.75375459,3,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614966869,0.975069224834,122056,6402,CONVENIENCE STORE,40.78237101,-73.976540038,0
9799,11197,1016500,0.0,13K412,3561.85024091,0.0,774.293778611,3,379,Approaching Target,0.003,0.789,0.182,0.011,0.5751978755,0.799472272396,122056,6402,GROCERY SUPERMARKET,40.782799451,-73.974936975,0
9800,11114,1016500,0.0,30Q450,1575.43980677,0.0,1602.30189024,3,2077,Approaching Target,0.07,0.132,0.612,0.166,0.498314887285,0.769378900528,122056,6402,DELICATESSEN,40.783283979,-73.978187518,0
9801,19936,2033600,0.0,03M479,2197.04802289,0.0,965.227197473,7,1306,Exceeding Target,0.526,0.138,0.218,0.076,0.642419576645,0.24042879045,28181,6188,GROCERY SUPERMARKET,40.865447447,-73.868971311,0
9802,11340,2033600,0.0,12X478,1503.46602683,0.0,586.256320744,7,318,Meeting Target,0.038,0.214,0.704,0.025,0.619496881962,0.789308190346,28181,6188,TOBACCO RETAIL,40.865447447,-73.868770839,0
9803,19957,2033600,0.0,11X270,2954.54058931,0.0,2944.05737514,7,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065618753,0.740157485008,28181,6188,CONVENIENCE STORE,40.865458886,-73.8684883,0
9804,12276,2033600,0.0,26Q435,5840.28601364,0.0,12408.6046588,7,1544,Approaching Target,0.041,0.499,0.137,0.28,0.443652838469,0.697538852692,28181,6188,GROCERY SUPERMARKET,40.865468802,-73.868008427,0
9805,18177,2033600,0.0,11X270,2400.59120778,0.0,47.7666152997,7,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065618753,0.740157485008,28181,6188,GAS STATION,40.866609465,-73.867397493,0
9806,19204,2033600,0.0,17K590,386.812878287,0.0,68.9923462728,7,946,Meeting Target,0.011,0.882,0.051,0.027,0.558139562607,0.6575781703,28181,6188,CONVENIENCE STORE,40.866681747,-73.867317419,0
9807,16937,2033600,0.0,31R445,6789.24208005,0.0,37927.5923867,7,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561950684,0.680509030819,28181,6188,CONVENIENCE STORE,40.867642147,-73.867287115,0
9808,15847,2037600,0.0,31R455,11168.2318775,0.0,44063.6044824,2,3907,Meeting Target,0.79,0.019,0.125,0.051,0.48323521018,0.288968503475,53750,2148,GROCERY SUPERMARKET,40.875338166,-73.868369896,0
9809,10176,2037600,0.0,30Q301,2565.87770176,0.0,1638.37634927,2,545,Exceeding Target,0.204,0.158,0.536,0.062,0.513761460781,0.6165137887,53750,2148,DELICATESSEN,40.871508222,-73.869149638,0
9810,18146,2034800,0.0,26Q430,5361.98093025,0.0,5894.36466408,5,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889217,0.724877595901,44057,6129,CONVENIENCE STORE,40.865457937,-73.855570004,0
9811,10750,2034800,0.0,13K412,2739.88078405,0.0,354.17117212,5,379,Approaching Target,0.003,0.789,0.182,0.011,0.5751978755,0.799472272396,44057,6129,GROCERY SUPERMARKET,40.871447615,-73.849378689,0
9812,17210,2034800,2.0,08X561,3355.70436434,0.0,2932.48199298,5,440,Not Meeting Target,0.007,0.332,0.616,0.027,0.329545468092,1.0,44057,6129,GROCERY SUPERMARKET,40.872603824,-73.851489471,1
9813,16921,2034800,1.0,02M489,1108.06043878,0.0,44.3963965563,5,761,Meeting Target,0.079,0.222,0.466,0.221,0.406044691801,0.755584776402,44057,6129,GROCERY SUPERMARKET,40.873073534,-73.852968533,1
9814,12403,2034800,0.0,03M859,1535.47379491,0.0,703.728786587,5,140,,0.329,0.164,0.186,0.171,0.505415141582,0.176895305514,44057,6129,CONVENIENCE STORE,40.872118962,-73.854524521,0
9815,16111,2036400,0.0,28Q687,1074.86979939,0.0,298.788378239,4,434,Exceeding Target,0.069,0.051,0.104,0.765,0.43548387289,0.642857134342,58897,2557,CONVENIENCE STORE,40.872377711,-73.85059201,0
9816,16369,2036400,0.0,28Q687,2917.96512159,0.0,3277.10931604,4,434,Exceeding Target,0.069,0.051,0.104,0.765,0.43548387289,0.642857134342,58897,2557,CONVENIENCE STORE,40.874939896,-73.851480366,0
9817,19184,2036400,6.0,22K611,3371.31208619,0.0,2485.57654933,4,333,,0.249,0.387,0.216,0.141,0.492492496967,0.687687695026,58897,2557,CONVENIENCE STORE,40.876094598,-73.849181714,1
9818,14888,2036400,2.0,02M534,3050.84153244,0.0,868.280843435,4,456,Meeting Target,0.18,0.232,0.493,0.072,0.567982435226,0.581140339375,58897,2557,CONVENIENCE STORE,40.876193668,-73.848871682,1
9819,10634,1027300,0.0,18K569,1826.43121143,0.0,4275.8728143,2,357,Meeting Target,0.003,0.913,0.073,0.008,0.414565831423,0.708683490753,62631,6370,GROCERY SUPERMARKET,40.855301052,-73.93749824,0
9820,16671,1027300,0.0,09X505,1541.84753926,0.0,901.556739576,2,486,Meeting Target,0.01,0.245,0.704,0.019,0.549222826958,0.901554405689,62631,6370,CONVENIENCE STORE,40.851107886,-73.938892845,0
9821,11169,1019100,1.0,21K620,4595.18399166,0.0,711.944887735,5,549,Approaching Target,0.077,0.679,0.186,0.042,0.213114753366,0.812386155128,82732,8807,DELICATESSEN,40.798603378,-73.967099569,1
9822,10804,1019100,0.0,02M546,1707.80587252,0.0,648.946806625,5,451,Meeting Target,0.095,0.264,0.503,0.095,0.212860316038,0.716186225414,82732,8807,DELICATESSEN,40.798729966,-73.968986925,0
9823,17915,1019100,0.0,10X442,1549.4821586,0.0,1576.92963488,5,425,Meeting Target,0.009,0.238,0.701,0.024,0.644705891609,0.816470563412,82732,8807,DELICATESSEN,40.799927368,-73.966101435,0
9824,14531,1019100,0.0,31R445,2654.36247533,0.0,29427.8588476,5,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561950684,0.680509030819,82732,8807,DELICATESSEN,40.80018807,-73.967918529,0
9825,18797,1019100,0.0,28Q350,1814.78652488,0.0,87.9271249787,5,515,Meeting Target,0.019,0.437,0.097,0.398,0.514563083649,0.718446612358,82732,8807,DELICATESSEN,40.800298774,-73.965837653,0
9826,16122,1018900,0.0,12X372,2371.42670629,0.0,3889.31205949,15,362,Approaching Target,0.011,0.265,0.702,0.014,0.463541656733,1.0,27568,11547,CONVENIENCE/GAS,40.794697219,-73.964008931,0
9827,11308,1018900,0.0,02M427,2059.96307837,0.0,144.647167814,15,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166656733,0.90625,27568,11547,DELICATESSEN,40.796601701,-73.962934309,0
9828,19576,1018900,0.0,84M284,437.761871114,0.0,486.140654273,15,270,Meeting Target,0.004,0.881,0.104,0.0,0.517333328724,0.809777796268,27568,11547,DELICATESSEN,40.796686785,-73.962739664,0
9829,1108,1018900,0.0,07X259,606.612348449,0.0,1110.72966146,15,343,,0.009,0.37,0.586,0.012,0.711370289326,1.0,27568,11547,PHARMACY,40.797464713,-73.967828187,0
9830,821,1018900,0.0,10X225,1320.08567256,0.0,2206.90678675,15,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164196,1.0,27568,11547,DELICATESSEN,40.797464713,-73.967828187,0
9831,859,1018900,0.0,10X237,1095.07727156,0.0,732.483950858,15,570,Approaching Target,0.032,0.342,0.575,0.033,0.810526311398,1.0,27568,11547,CONVENIENCE STORE,40.797464713,-73.967828187,0
9832,1003,1018900,0.0,16K393,880.709409665,0.0,1125.06320821,15,77,Approaching Target,0.0,0.844,0.156,0.0,0.519480526447,0.805194795132,27568,11547,STAND,40.797464713,-73.967828187,0
9833,764,1018900,0.0,18K589,1518.54637172,0.0,4234.85455648,15,236,Approaching Target,0.017,0.822,0.136,0.017,0.508474588394,0.877118647099,27568,11547,CONVENIENCE STORE,40.797464713,-73.967828187,0
9834,11325,1018900,0.0,09X505,503.932497779,0.0,1730.43998489,15,486,Meeting Target,0.01,0.245,0.704,0.019,0.549222826958,0.901554405689,27568,11547,GROCERY SUPERMARKET,40.797979648,-73.963761123,0
9835,17407,1018900,1.0,84K652,1223.98831,0.0,15.2904111014,15,68,,0.0,0.926,0.074,0.0,0.454935610294,0.675536453724,27568,11547,CONVENIENCE STORE,40.798177854,-73.963616716,1
9836,12114,1018900,0.0,31R605,967.687057905,0.0,29054.3868318,15,1279,Exceeding Target,0.511,0.015,0.045,0.425,0.431587189436,0.363565295935,27568,11547,CONVENIENCE STORE,40.798699662,-73.963316604,0
9837,18048,1018900,2.0,21K540,3590.74077962,0.0,84.1811673575,15,2225,Meeting Target,0.129,0.313,0.208,0.333,0.465168535709,0.773033678532,27568,11547,GROCERY SUPERMARKET,40.79903417,-73.962451778,1
9838,16539,1018900,0.0,20K505,5302.45535675,0.0,108.966157346,15,3177,Approaching Target,0.189,0.117,0.303,0.385,0.435001581907,0.760465860367,27568,11547,GROCERY SUPERMARKET,40.799119254,-73.963017062,0
9839,15612,1018900,0.0,05M670,1206.2409787,0.0,1081.13587609,15,384,Approaching Target,0.003,0.75,0.221,0.013,0.531876146793,0.699453532696,27568,11547,GROCERY SUPERMARKET,40.798177854,-73.963616716,0
9840,15121,1018900,0.0,28Q157,1095.72362798,0.0,2138.54833349,15,99,,0.303,0.222,0.293,0.162,0.48507463932,0.478855729103,27568,11547,GROCERY SUPERMARKET,40.79816002,-73.963707057,0
9841,16051,1019300,0.0,84K780,1780.13422029,0.0,1021.92366892,9,65,,0.0,0.862,0.108,0.0,0.471649497747,0.76804125309,40597,9009,TOBACCO RETAIL,40.798749596,-73.961610544,0
9842,18626,1019300,0.0,19K660,1033.28060432,0.0,868.353294607,9,498,Meeting Target,0.008,0.683,0.283,0.014,0.700803220272,0.837349414825,40597,9009,GROCERY SUPERMARKET,40.799381499,-73.962744327,0
9843,14254,1019300,0.0,21K620,3013.06402396,0.0,1992.20176774,9,549,Approaching Target,0.077,0.679,0.186,0.042,0.213114753366,0.812386155128,40597,9009,GROCERY SUPERMARKET,40.799599454,-73.962666236,0
9844,14490,1019300,0.0,29Q243,3285.24986611,0.0,12079.4906101,9,285,,0.028,0.733,0.102,0.081,0.663157880306,0.726315796375,40597,9009,DELICATESSEN,40.800670579,-73.961895818,0
9845,13674,1019300,0.0,02M393,738.772606479,0.0,1767.71293223,9,448,Approaching Target,0.013,0.315,0.641,0.02,0.345982134342,1.0,40597,9009,CONVENIENCE STORE,40.800691559,-73.965474007,0
9846,20063,1019300,0.0,25Q240,1679.44063418,0.0,819.812699736,9,410,,0.122,0.137,0.524,0.176,0.514634132385,0.734146356583,40597,9009,CONVENIENCE STORE,40.800691559,-73.965474007,0
9847,15502,1019300,0.0,06M552,3086.96634368,0.0,2119.44959507,9,503,Meeting Target,0.0,0.0,1.0,0.0,0.534791231155,0.910536766052,40597,9009,CONVENIENCE STORE,40.801001591,-73.965244396,0
