BoroCT2010,n_report,school_distance,n_school,subway_distance,n_tobacco,Enrollment,Student Achievement Rating,Percent White,Percent Black,Percent Hispanic,Percent Asian,% Female,% Poverty,MHI,Total Population,type,latitude,longitude,class
3007000,0,1319.924925,0,559.5815521,3,475,Exceeding Target,0.269,0.099,0.225,0.352,0.307368428,0.431578934,60149,2344,GROCERY SUPERMARKET,40.63949475,-74.02311781,1
3007000,0,4931.835877,1,1448.453708,3,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,60149,2344,GROCERY SUPERMARKET,40.6380489,-74.02486185,1
3007200,0,1163.210152,0,2090.197029,3,418,Meeting Target,0.002,0.356,0.634,0.002,0.325358838,0.904306233,37333,1946,GROCERY SUPERMARKET,40.640433,-74.01899182,1
3007200,1,1586.139251,0,449.2709676,3,390,Approaching Target,0.008,0.041,0.941,0.005,0.436842114,1,37333,1946,CONVENIENCE STORE,40.63898308,-74.02049186,2
3007200,0,2993.492514,0,151.5930544,3,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614967,0.975069225,37333,1946,GROCERY SUPERMARKET,40.63985257,-74.01959207,1
3003800,0,885.2806145,0,3082.834371,1,460,Exceeding Target,0.015,0.257,0.637,0.08,0.534782588,0.891304374,82216,1498,GROCERY SUPERMARKET,40.63591946,-74.03715208,1
2051600,0,2013.619482,0,14399.21353,6,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769228,0.667692304,64701,4362,CONVENIENCE STORE,40.84710777,-73.7864725,1
2051600,0,2013.619482,0,14399.21353,6,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769228,0.667692304,64701,4362,GROCERY SUPERMARKET,40.84710777,-73.7864725,1
2051600,0,917.6406086,0,449.7513408,6,343,,0.009,0.37,0.586,0.012,0.711370289,1,64701,4362,GROCERY SUPERMARKET,40.84710777,-73.7864725,1
2051600,0,917.6406086,0,449.7513408,6,343,,0.009,0.37,0.586,0.012,0.711370289,1,64701,4362,GROCERY SUPERMARKET,40.84710777,-73.7864725,1
2051600,1,3867.596355,0,4225.618912,6,1060,Meeting Target,0.377,0.043,0.456,0.106,0.493396223,0.573584914,64701,4362,GROCERY SUPERMARKET,40.84525224,-73.78569859,2
2051600,1,3867.596355,0,4225.618912,6,1060,Meeting Target,0.377,0.043,0.456,0.106,0.493396223,0.573584914,64701,4362,CONVENIENCE STORE,40.84525224,-73.78569859,2
2051600,1,1561.151534,0,3132.320379,6,337,Meeting Target,0.003,0.596,0.362,0.003,0,0.841549277,64701,4362,GROCERY SUPERMARKET,40.85532945,-73.79137357,2
2051600,1,1561.151534,0,3132.320379,6,337,Meeting Target,0.003,0.596,0.362,0.003,0,0.841549277,64701,4362,GROCERY SUPERMARKET,40.85532945,-73.79137357,2
2051600,0,2399.228073,0,207.0539293,6,211,Meeting Target,0.118,0.137,0.555,0.19,0.47950089,0.358288765,64701,4362,GROCERY SUPERMARKET,40.85135322,-73.78856331,1
2051600,0,2399.228073,0,207.0539293,6,211,Meeting Target,0.118,0.137,0.555,0.19,0.47950089,0.358288765,64701,4362,GROCERY SUPERMARKET,40.85135322,-73.78856331,1
2051600,0,3343.767326,0,974.8054523,6,663,Approaching Target,0.507,0.041,0.275,0.172,0.50163579,0.750272632,64701,4362,GROCERY SUPERMARKET,40.85000219,-73.78757932,1
2051600,0,3343.767326,0,974.8054523,6,663,Approaching Target,0.507,0.041,0.275,0.172,0.50163579,0.750272632,64701,4362,GROCERY SUPERMARKET,40.85000219,-73.78757932,1
3062000,0,2731.203224,0,2104.572924,2,440,Not Meeting Target,0.007,0.332,0.616,0.027,0.329545468,1,95833,1850,GROCERY SUPERMARKET,40.57728859,-73.95293011,1
3062000,0,611.6924528,0,654.699707,2,128,,0.016,0.117,0.578,0.008,0.6015625,0.546875,95833,1850,GROCERY SUPERMARKET,40.57728859,-73.95293011,1
3039000,1,1108.84187,0,739.2325951,3,195,,0.021,0.185,0.759,0.021,0.420512825,0.86153847,52174,2282,GROCERY SUPERMARKET,40.59172768,-73.96072679,2
3039000,0,2731.621619,0,881.2250075,3,268,Meeting Target,0.049,0.511,0.399,0.026,0.373134315,0.910447776,52174,2282,GROCERY SUPERMARKET,40.59263796,-73.96079672,1
3039000,2,1276.912063,0,804.3615707,3,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,52174,2282,DELICATESSEN,40.5935718,-73.96086263,2
2032800,0,4690.95527,0,6999.1133,1,405,Meeting Target,0.01,0.77,0.099,0.062,0.530864179,0.693827152,37314,3979,GROCERY SUPERMARKET,40.86551272,-73.86192916,1
2034000,0,1503.750313,0,3270.092705,5,655,Exceeding Target,0.31,0.119,0.179,0.359,0.504848838,0.266970903,39897,4618,GROCERY SUPERMARKET,40.87136215,-73.86414939,1
2034000,0,920.871512,0,284.6219855,5,331,,0.154,0.094,0.48,0.215,0.217522666,0.7854985,39897,4618,GROCERY SUPERMARKET,40.86554768,-73.86336976,1
2034000,0,1568.683947,0,700.1396378,5,232,Approaching Target,0.026,0.409,0.504,0.047,0.439655185,1,39897,4618,GROCERY SUPERMARKET,40.86554768,-73.86336976,1
2034000,0,1001.466664,0,275.0924871,5,247,,0.097,0.441,0.324,0.089,0.451282054,0.811538458,39897,4618,OTHER,40.87135013,-73.86310455,1
2034000,0,1109.415944,0,1310.63685,5,573,Exceeding Target,0.044,0.302,0.607,0.033,0.2478185,0.818499148,39897,4618,GROCERY SUPERMARKET,40.86552787,-73.86427071,1
3004900,0,2038.114841,0,1497.733377,2,503,Meeting Target,0,0,1,0,0.534791231,0.910536766,80114,2516,GROCERY SUPERMARKET,40.6870854,-73.99950597,1
3004900,0,6362.094163,0,14835.13135,2,469,Meeting Target,0.446,0.232,0.211,0.07,0.475187957,0.474436104,80114,2516,GROCERY SUPERMARKET,40.68745763,-73.99810196,1
3006300,0,3775.701981,0,18.31531987,1,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535,0.742364943,85046,1892,GROCERY SUPERMARKET,40.68384331,-74.00115799,1
3009400,0,1770.345394,0,1023.220103,3,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123995,0.875989437,39830,5805,GROCERY SUPERMARKET,40.6426988,-74.00200883,1
3009400,0,5175.649296,0,8842.310219,3,339,Meeting Target,0.012,0.879,0.062,0.009,0.380530983,0.663716793,39830,5805,GROCERY SUPERMARKET,40.64359277,-74.00116148,1
3009400,0,2154.867449,0,5730.719111,3,589,Approaching Target,0.019,0.649,0.195,0.104,0.46349746,0.728353143,39830,5805,GROCERY SUPERMARKET,40.64372913,-74.00093887,1
3009600,0,459.3049421,0,852.6693354,6,5534,Exceeding Target,0.21,0.076,0.074,0.604,0.412721366,0.605529428,44606,6126,GROCERY SUPERMARKET,40.64778869,-74.00746003,1
3009600,0,1775.266856,0,652.2424701,6,65,,0,0.8,0.2,0,0.517948747,0.686324775,44606,6126,GROCERY SUPERMARKET,40.64608817,-74.00568026,1
3009600,1,508.5556188,0,1202.708272,6,342,Meeting Target,0.12,0.158,0.474,0.246,0.4619883,1,44606,6126,GROCERY SUPERMARKET,40.64672805,-74.0049891,2
3009600,0,1506.937357,0,547.0897534,6,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164,1,44606,6126,GROCERY SUPERMARKET,40.64479327,-74.00350188,1
3009600,0,845.3617937,0,1153.986976,6,214,Meeting Target,0,0.799,0.201,0,0.488294303,0.792642117,44606,6126,GROCERY SUPERMARKET,40.64818847,-74.00704976,1
3009600,1,2953.028449,0,603.430321,6,554,Exceeding Target,0.621,0.04,0.085,0.215,0.592057765,0.207581222,44606,6126,GROCERY SUPERMARKET,40.64685859,-74.00844957,2
3008200,0,409.5642859,0,1154.298991,6,68,,0,0.926,0.074,0,0.45493561,0.675536454,52681,4141,GROCERY SUPERMARKET,40.65109298,-74.00791109,1
3008200,0,877.4630635,0,869.3316499,6,452,Meeting Target,0.414,0.246,0.208,0.042,0.745421231,0.333333343,52681,4141,GROCERY SUPERMARKET,40.65124542,-74.00775383,1
3008200,0,849.2689742,0,1566.389054,6,186,Meeting Target,0.065,0.269,0.634,0.016,0.65053761,0.833333313,52681,4141,CONVENIENCE STORE,40.65183892,-74.0068388,1
3008200,0,591.9402475,0,860.3816744,6,214,Meeting Target,0,0.799,0.201,0,0.488294303,0.792642117,52681,4141,GROCERY SUPERMARKET,40.64913255,-74.00616162,1
3008200,8,935.5018823,0,1334.039645,6,589,Meeting Target,0.042,0.643,0.255,0.031,0.52461797,0.845500827,52681,4141,GROCERY SUPERMARKET,40.65004283,-74.00521288,3
3008200,0,2621.108671,0,1155.527497,6,413,Meeting Target,0.012,0.806,0.131,0.036,0.661016941,0.89104116,52681,4141,GROCERY SUPERMARKET,40.65024913,-74.00850901,1
3117602,0,3202.308717,0,394.7453606,7,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614967,0.975069225,33375,3313,GROCERY SUPERMARKET,40.68359244,-73.87248361,1
3117602,0,2348.098753,0,29.52893113,7,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,33375,3313,GROCERY SUPERMARKET,40.68510908,-73.87458569,1
3117602,0,1595.75553,0,1431.185117,7,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000009,0.779999971,33375,3313,GROCERY SUPERMARKET,40.68552983,-73.87280359,1
3117602,0,551.7619132,0,826.5955676,7,452,Meeting Target,0.04,0.232,0.701,0.018,0.460177004,0.836283207,33375,3313,CONVENIENCE STORE,40.68665924,-73.87495633,1
3117602,0,11129.74482,0,50769.85722,7,3907,Meeting Target,0.79,0.019,0.125,0.051,0.48323521,0.288968503,33375,3313,GROCERY SUPERMARKET,40.6868737,-73.87336304,1
3117602,0,2093.264031,0,571.8247142,7,357,Meeting Target,0.031,0.669,0.232,0.025,0.655462205,0.728291333,33375,3313,GROCERY SUPERMARKET,40.68837923,-73.8760318,1
3117602,0,4032.511816,0,25.58806884,7,327,Exceeding Target,0.144,0.196,0.174,0.477,1,0.909262776,33375,3313,GROCERY SUPERMARKET,40.68837923,-73.8760318,1
3117800,1,1901.867679,0,1125.630863,4,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621,0.651178896,43500,1717,GROCERY SUPERMARKET,40.6815239,-73.87179307,2
3117800,2,1219.851102,0,1437.467732,4,554,Exceeding Target,0.621,0.04,0.085,0.215,0.592057765,0.207581222,43500,1717,GROCERY SUPERMARKET,40.6834074,-73.87303786,2
3117800,0,1293.211955,0,952.0397002,4,237,Meeting Target,0.021,0.641,0.249,0.042,0.997333348,0.744000018,43500,1717,GROCERY SUPERMARKET,40.68354304,-73.87245498,1
3117800,0,826.6823655,0,1262.782254,4,500,Approaching Target,0.092,0.28,0.596,0.028,0.495999992,0.741999984,43500,1717,GROCERY SUPERMARKET,40.68238406,-73.87647269,1
3034900,0,652.9099219,0,699.5357754,9,205,Meeting Target,0.024,0.132,0.78,0.054,0.540259719,0.851948023,35158,5403,GROCERY SUPERMARKET,40.66766803,-73.93119449,1
3034900,0,1578.712081,0,10974.87101,9,459,Approaching Target,0.004,0.745,0.126,0.087,0.453159034,0.738562107,35158,5403,GROCERY SUPERMARKET,40.67053857,-73.93059603,1
3034900,0,2779.087947,0,506.6731411,9,219,Approaching Target,0,0.594,0.397,0.005,0.491541356,0.859022558,35158,5403,GROCERY SUPERMARKET,40.6710271,-73.93087514,1
3034900,0,879.7907106,0,48.61652344,9,2437,Meeting Target,0.153,0.062,0.505,0.264,0.455888391,0.742306113,35158,5403,GROCERY SUPERMARKET,40.6710271,-73.93087514,1
3034900,0,395.6276921,0,927.467904,9,577,Approaching Target,0.028,0.243,0.705,0.014,0.195840552,0.927209735,35158,5403,GROCERY SUPERMARKET,40.6710271,-73.93087514,1
3034900,0,1150.770372,0,1191.913861,9,1135,Approaching Target,0.02,0.692,0.233,0.017,0.45777148,0.711852372,35158,5403,GROCERY SUPERMARKET,40.67053857,-73.93059603,1
3034900,1,829.8579735,0,2637.096442,9,554,Exceeding Target,0.621,0.04,0.085,0.215,0.592057765,0.207581222,35158,5403,GROCERY SUPERMARKET,40.66751768,-73.93120498,2
3034900,0,506.7070743,0,1195.61232,9,135,,0.015,0.704,0.148,0.007,0.481092423,0.777310908,35158,5403,GROCERY SUPERMARKET,40.66685682,-73.93126443,1
3034900,0,2361.163357,0,762.2359711,9,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053,0.786910176,35158,5403,GROCERY SUPERMARKET,40.66583698,-73.93137515,1
3055100,0,1426.993645,0,1314.663501,6,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053,0.786910176,43074,4597,GROCERY SUPERMARKET,40.71375983,-73.96352742,1
3055100,0,662.8863215,0,1429.60276,6,323,Not Meeting Target,0.015,0.421,0.548,0.006,0.526315808,0.854489148,43074,4597,TOBACCO RETAIL,40.71437446,-73.96107179,1
3055100,0,1081.203091,0,2063.786338,6,245,Approaching Target,0.02,0.898,0.057,0.004,0.438356161,0.708904088,43074,4597,GROCERY SUPERMARKET,40.71148744,-73.96173148,1
3055100,0,1496.705877,0,856.177128,6,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,43074,4597,GROCERY SUPERMARKET,40.71206904,-73.96287836,1
3055100,0,804.6425855,0,253.1892392,6,441,Meeting Target,0.009,0.236,0.753,0.002,0.49253732,0.910447776,43074,4597,CONVENIENCE STORE,40.71291755,-73.96045872,1
3055100,0,2227.812967,0,1111.980784,6,500,Approaching Target,0.092,0.28,0.596,0.028,0.495999992,0.741999984,43074,4597,OTHER,40.71316347,-73.96210328,1
2041800,0,2007.51225,0,1974.013346,6,275,Not Meeting Target,0.018,0.251,0.676,0.033,0.545454562,0.872727275,42703,3598,GROCERY SUPERMARKET,40.89570703,-73.85617025,1
2041800,0,3006.653302,0,1947.412189,6,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123995,0.875989437,42703,3598,GROCERY SUPERMARKET,40.89599725,-73.85936964,1
2041800,0,380.1530264,0,24.79481628,6,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,42703,3598,GROCERY SUPERMARKET,40.89816,-73.8546547,1
2041800,0,1094.226224,0,1179.337631,6,234,Approaching Target,0.013,0.35,0.624,0.004,0.427350432,0.846153855,42703,3598,GROCERY SUPERMARKET,40.89895887,-73.85640802,1
2041800,0,1227.029115,0,81.41433928,6,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164,1,42703,3598,GROCERY SUPERMARKET,40.89962439,-73.85742087,1
2041800,0,791.4580129,0,2797.401774,6,510,Meeting Target,0.002,0.002,0.994,0,0.513725519,1,42703,3598,GROCERY SUPERMARKET,40.89962439,-73.85742087,1
3035100,0,4921.717339,0,16845.67008,14,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806,0.71752578,34766,4597,GROCERY SUPERMARKET,40.66537426,-73.93149637,1
3035100,0,1009.456539,0,2184.61613,14,128,,0.016,0.117,0.578,0.008,0.6015625,0.546875,34766,4597,BAR/LOUNGE,40.66601414,-73.93142644,1
3035100,1,2389.804601,0,2674.478704,14,537,Not Meeting Target,0.024,0.302,0.596,0.054,0.482142866,0.72077924,34766,4597,GROCERY SUPERMARKET,40.66767735,-73.93396497,2
3035100,0,821.9242232,0,294.3865598,14,304,,0.007,0.201,0.789,0.003,0.490756303,0.959663868,34766,4597,GROCERY SUPERMARKET,40.66841397,-73.93119683,1
3035100,0,2017.821675,0,403.2259033,14,65,,0,0.8,0.2,0,0.517948747,0.686324775,34766,4597,DELICATESSEN,40.66960398,-73.93107678,1
3035100,1,1069.377309,0,1962.825281,14,655,Exceeding Target,0.31,0.119,0.179,0.359,0.504848838,0.266970903,34766,4597,CONVENIENCE STORE,40.67036391,-73.93100684,2
3035100,0,1056.707049,0,1961.246014,14,323,Meeting Target,0.015,0.127,0.842,0.012,0.486062706,0.909407675,34766,4597,GROCERY SUPERMARKET,40.67056322,-73.93112223,1
3035100,0,723.858003,0,11441.29887,14,365,Exceeding Target,0.521,0.077,0.252,0.148,0.591289759,0.462311566,34766,4597,GROCERY SUPERMARKET,40.67056322,-73.93112223,1
3035100,0,5183.556142,0,26708.16099,14,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561951,0.680509031,34766,4597,CONVENIENCE/GAS,40.67090705,-73.93366426,1
3035100,0,881.9472966,0,1040.196463,14,65,,0,0.862,0.108,0,0.471649498,0.768041253,34766,4597,GROCERY SUPERMARKET,40.67129401,-73.93092642,1
3035100,0,2374.963056,0,1134.688161,14,299,Approaching Target,0.007,0.786,0.181,0.007,0.609756112,0.810298085,34766,4597,GROCERY SUPERMARKET,40.67073805,-73.93343931,1
3035100,0,1948.218974,0,505.655533,14,1023,Approaching Target,0.017,0.626,0.283,0.055,0.145650044,0.707722366,34766,4597,GROCERY SUPERMARKET,40.66767735,-73.93396497,1
3035100,0,1597.189838,0,1011.743453,14,128,,0.016,0.117,0.578,0.008,0.6015625,0.546875,34766,4597,GROCERY SUPERMARKET,40.67057371,-73.93130172,1
3035100,0,902.3520711,0,401.9247979,14,1575,Approaching Target,0.072,0.056,0.757,0.112,0.377777785,0.811428547,34766,4597,GROCERY SUPERMARKET,40.66982776,-73.93375517,1
3064200,0,1517.71591,0,1977.426971,3,379,Approaching Target,0.003,0.789,0.182,0.011,0.575197876,0.799472272,67303,2518,TOBACCO RETAIL,40.61185412,-73.94405499,1
3064200,3,3601.079778,0,29138.39827,3,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561951,0.680509031,67303,2518,GROCERY SUPERMARKET,40.60983774,-73.94396292,3
3064200,0,8863.584208,0,22882.5549,3,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561951,0.680509031,67303,2518,GROCERY SUPERMARKET,40.60983774,-73.94396292,1
3064400,0,1295.837663,0,77.17558768,2,339,Meeting Target,0.009,0.879,0.097,0.003,0,0.729272425,88007,2528,DELICATESSEN,40.61570737,-73.94474499,1
3064400,0,2292.263254,0,575.9056798,2,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103,0.501756132,88007,2528,GROCERY SUPERMARKET,40.61244504,-73.94022738,1
4005500,0,8110.428171,1,42656.38305,3,495,Exceeding Target,0.533,0.065,0.2,0.111,0.581818163,0.395959586,49902,1067,GROCERY SUPERMARKET,40.75264593,-73.92685638,1
4005500,0,2348.606738,1,4790.527223,3,451,Exceeding Target,0.04,0.39,0.122,0.421,0.579889834,0.636363626,49902,1067,GROCERY SUPERMARKET,40.75434873,-73.92820437,1
4005500,0,1114.030371,1,933.842811,3,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,49902,1067,GROCERY SUPERMARKET,40.75611456,-73.92886226,1
3000502,0,4054.988952,0,9855.475523,6,285,,0.028,0.733,0.102,0.081,0.66315788,0.726315796,89545,2512,CONVENIENCE STORE,40.69450388,-73.99334005,1
3000502,0,6330.730342,0,15126.22812,6,469,Meeting Target,0.446,0.232,0.211,0.07,0.475187957,0.474436104,89545,2512,CONVENIENCE/GAS,40.6973635,-73.9927778,1
3000502,0,3463.019567,2,795.4444181,6,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657,0.673094392,89545,2512,CONVENIENCE STORE,40.6950604,-73.99085467,1
3000502,0,948.742511,0,472.8474203,6,225,,0.004,0.093,0.884,0,0.48644793,0.6932953,89545,2512,GROCERY SUPERMARKET,40.69477718,-73.99412283,1
3000502,0,1398.054082,0,2922.627728,6,274,Exceeding Target,0.007,0.332,0.657,0.004,0.525654435,0.893193722,89545,2512,CONVENIENCE STORE,40.69290766,-73.99336639,1
3000502,0,1095.87397,0,564.5204885,6,331,Approaching Target,0.012,0.511,0.447,0.021,0.641909838,1,89545,2512,GROCERY SUPERMARKET,40.69449395,-73.99332793,1
1010100,0,293.7533266,0,543.8318023,54,336,Approaching Target,0.003,0.214,0.765,0.012,0.534013629,1,75375,1116,CONVENIENCE/GAS,40.74927852,-73.99259389,1
1010100,0,2102.432934,0,817.5137059,54,330,Approaching Target,0.021,0.391,0.509,0.067,0.378787875,0.74848485,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,4083.468781,0,1340.527238,54,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535,0.742364943,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,2629.087726,0,534.1438873,54,387,Approaching Target,0.036,0.129,0.814,0.005,0.461414784,1,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,1012.939896,0,597.4234346,54,641,Exceeding Target,0.31,0.066,0.186,0.399,0.648985982,0.443057716,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,5681.075776,0,20416.53507,54,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806,0.71752578,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,3347.973877,0,758.35537,54,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535,0.742364943,75375,1116,CONVENIENCE STORE,40.74927852,-73.99259389,1
1010100,0,2015.191074,0,245.8609386,54,387,Approaching Target,0.036,0.129,0.814,0.005,0.461414784,1,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,2329.071001,0,3409.242669,54,400,Meeting Target,0.01,0.253,0.7,0.025,0.159999996,1,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,4448.938383,0,515.0339231,54,663,Approaching Target,0.507,0.041,0.275,0.172,0.50163579,0.750272632,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,6814.789043,0,5388.139115,54,2225,Meeting Target,0.129,0.313,0.208,0.333,0.465168536,0.773033679,75375,1116,DELICATESSEN,40.74927852,-73.99259389,1
1010100,0,9479.922228,0,7364.998251,54,695,Meeting Target,0.235,0.112,0.576,0.073,0.478505999,0.525017619,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,1640.519571,0,996.5052298,54,441,Meeting Target,0.009,0.236,0.753,0.002,0.49253732,0.910447776,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,2331.315691,0,2022.498166,54,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123995,0.875989437,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,1193.724676,0,1003.422712,54,426,Approaching Target,0.016,0.286,0.69,0.007,0.57042253,0.812206566,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,271.2906498,0,1138.877145,54,650,Approaching Target,0.012,0.708,0.238,0.025,0.386153847,0.781538486,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,1468.041679,0,806.8385449,54,417,Meeting Target,0.024,0.444,0.47,0.053,0.393285364,0.705035985,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,599.7673715,0,942.0069174,54,136,Exceeding Target,0,0.875,0.066,0,0.500635326,0.827191889,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,1966.662978,0,2129.547571,54,3010,Exceeding Target,0.211,0.023,0.053,0.622,0.429568112,0.439867109,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,1176.345702,0,95.27550973,54,761,Meeting Target,0.079,0.222,0.466,0.221,0.406044692,0.755584776,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,6493.162745,0,25128.23189,54,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561951,0.680509031,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,1597.059743,0,886.1521035,54,972,Meeting Target,0.014,0.301,0.674,0.002,0.557613194,0.759259284,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,556.2382768,0,109.565115,54,219,Approaching Target,0,0.594,0.397,0.005,0.491541356,0.859022558,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
1010100,0,2490.408446,0,617.3168177,54,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621,0.651178896,75375,1116,GROCERY SUPERMARKET,40.74927852,-73.99259389,1
